# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StreamlinedBlobStorage.recordsAllocated,1697467195177000000,1697467255179000000,610
DirectByteBufferAllocator.misses,1697467195177000000,1697467255179000000,394
FilePageCache.disposedBuffers,1697467195177000000,1697467255179000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1697467195177000000,1697467255179000000,15845
FilePageCache.totalPageDisposalsUs,1697467195177000000,1697467255179000000,20663
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1697467195177000000,1697467255179000000,47919
IndexesFlusher.totalFlushesRetried,1697467255179000000,1697467315172000000,78
IndexesFlusher.totalContentionQuotaSpent,1697467255179000000,1697467315172000000,525
VFSFlusher.totalFlushesRetried,1697467255179000000,1697467315172000000,0
VFSFlusher.totalContentionQuotaSpent,1697467255179000000,1697467315172000000,1
IndexesFlusher.totalFlushingTimeUs,1697467255179000000,1697467315172000000,7783551
VFSFlusher.totalFlushes,1697467255179000000,1697467315172000000,49
VFSFlusher.totalFlushingTimeUs,1697467255179000000,1697467315172000000,2210737
IndexesFlusher.totalFlushes,1697467255179000000,1697467315172000000,167
workspaceModel.pre.handlers.ms,1697467255179000000,1697467315172000000,2
workspaceModel.init.bridges.ms,1697467255179000000,1697467315172000000,2
workspaceModel.to.snapshot.ms,1697467255179000000,1697467315172000000,1
workspaceModel.updates.precise.ms,1697467255179000000,1697467315172000000,42
workspaceModel.loading.total.ms,1697467255179000000,1697467315172000000,208
workspaceModel.update.unloaded.entities.ms,1697467255179000000,1697467315172000000,0
workspaceModel.check.recursive.update.ms,1697467255179000000,1697467315172000000,2
workspaceModel.updates.ms,1697467255179000000,1697467315172000000,100
workspaceModel.updates.count,1697467255179000000,1697467315172000000,3
workspaceModel.initializing.ms,1697467255179000000,1697467315172000000,2
workspaceModel.loading.from.cache.ms,1697467255179000000,1697467315172000000,198
workspaceModel.replace.project.model.ms,1697467255179000000,1697467315172000000,0
workspaceModel.collect.changes.ms,1697467255179000000,1697467315172000000,0
NonBlockingReadAction.failedExecutionsCount,1697467255179000000,1697467315172000000,0
FlushQueue.queueSizeAvg,1697467255179000000,1697467315172000000,0.8950437317784257
FlushQueue.waitingTimeMaxNs,1697467255179000000,1697467315172000000,1061158911
FlushQueue.tasksExecuted,1697467255179000000,1697467315172000000,686
FlushQueue.queueSizeMax,1697467255179000000,1697467315172000000,12
FlushQueue.executionTime90PNs,1697467255179000000,1697467315172000000,11665407
AWTEventQueue.dispatchTimeTotalNS,1697467255179000000,1697467315172000000,22335889943
FlushQueue.queueSize90P,1697467255179000000,1697467315172000000,3
FlushQueue.executionTimeMaxNs,1697467255179000000,1697467315172000000,868220927
FlushQueue.waitingTimeAvgNs,1697467255179000000,1697467315172000000,4.840075664139941E7
FlushQueue.executionTimeAvgNs,1697467255179000000,1697467315172000000,6935331.913994169
NonBlockingReadAction.finalizedExecutionTimeUs,1697467255179000000,1697467315172000000,78914505
AWTEventQueue.dispatchTime90PNs,1697467255179000000,1697467315172000000,2097151
NonBlockingReadAction.finalizedExecutionsCount,1697467255179000000,1697467315172000000,9026
AWTEventQueue.dispatchTimeMaxNs,1697467255179000000,1697467315172000000,1056964607
NonBlockingReadAction.failedExecutionTimeUs,1697467255179000000,1697467315172000000,0
FlushQueue.waitingTime90PNs,1697467255179000000,1697467315172000000,105906175
AWTEventQueue.dispatchTimeAvgNs,1697467255179000000,1697467315172000000,2667410.1436893204
AWTEventQueue.eventsDispatched,1697467255179000000,1697467315172000000,8240
JVM.GC.collections,1697467255179000000,1697467315172000000,27
JVM.maxNativeBytes,1697467255179000000,1697467315172000000,-1
JVM.maxHeapBytes,1697467255179000000,1697467315172000000,2147483648
JVM.threadCount,1697467255179000000,1697467315172000000,86
JVM.usedHeapBytes,1697467255179000000,1697467315172000000,991253504
JVM.GC.collectionTimesMs,1697467255179000000,1697467315172000000,1848
OS.loadAverage,1697467255179000000,1697467315172000000,7.4208984375
JVM.usedNativeBytes,1697467255179000000,1697467315172000000,379314104
JVM.totalCpuTimeMs,1697467255179000000,1697467315172000000,169557
workspaceModel.mutableEntityStorage.referrers.ms,1697467255179000000,1697467315172000000,0
jps.load.project.to.empty.storage.ms,1697467255179000000,1697467315172000000,231
jps.facet.change.listener.before.change.events.ms,1697467255179000000,1697467315172000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1697467255179000000,1697467315172000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1697467255179000000,1697467315172000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1697467255179000000,1697467315172000000,26
jps.project.serializers.load.ms,1697467255179000000,1697467315172000000,205
workspaceModel.mutableEntityStorage.has.same.entities.ms,1697467255179000000,1697467315172000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1697467255179000000,1697467315172000000,1
workspaceModel.global.updates.count,1697467255179000000,1697467315172000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1697467255179000000,1697467315172000000,8037
jps.storage.jps.conf.reader.load.component.ms,1697467255179000000,1697467315172000000,74
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1697467255179000000,1697467315172000000,0
jps.apply.loaded.storage.ms,1697467255179000000,1697467315172000000,7781
workspaceModel.moduleBridge.update.option.ms,1697467255179000000,1697467315172000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1697467255179000000,1697467315172000000,0
workspaceModel.moduleBridge.before.changed.ms,1697467255179000000,1697467315172000000,0
jps.artifact.entities.serializer.save.entities.ms,1697467255179000000,1697467315172000000,0
jps.global.initialize.library.bridges.ms,1697467255179000000,1697467315172000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1697467255179000000,1697467315172000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1697467255179000000,1697467315172000000,0
jps.project.serializers.save.ms,1697467255179000000,1697467315172000000,0
jps.facet.change.listener.init.bridge.ms,1697467255179000000,1697467315172000000,0
jps.module.iml.entities.serializer.load.entities.ms,1697467255179000000,1697467315172000000,81
workspaceModel.global.apply.state.to.project.ms,1697467255179000000,1697467315172000000,47
workspaceModel.moduleManagerBridge.load.all.modules.ms,1697467255179000000,1697467315172000000,51
workspaceModel.global.apply.state.to.project.builder.ms,1697467255179000000,1697467315172000000,13
jps.global.get.library.ms,1697467255179000000,1697467315172000000,0
workspaceModel.sync.entities.ms,1697467255179000000,1697467315172000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1697467255179000000,1697467315172000000,65
workspaceModel.mutableEntityStorage.collect.changes.ms,1697467255179000000,1697467315172000000,1
jps.library.entities.serializer.load.entities.ms,1697467255179000000,1697467315172000000,0
workspaceModel.load.cache.from.file.ms,1697467255179000000,1697467315172000000,192
jps.module.iml.entities.serializer.save.entities.ms,1697467255179000000,1697467315172000000,0
jps.reload.project.entities.ms,1697467255179000000,1697467315172000000,0
jps.global.get.library.by.name.ms,1697467255179000000,1697467315172000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1697467255179000000,1697467315172000000,97
jps.facet.change.listener.process.change.events.ms,1697467255179000000,1697467315172000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1697467255179000000,1697467315172000000,873
workspaceModel.mutableEntityStorage.resolve.ms,1697467255179000000,1697467315172000000,0
jps.save.global.entities.ms,1697467255179000000,1697467315172000000,100
jps.global.get.libraries.ms,1697467255179000000,1697467315172000000,0
workspaceModel.save.cache.to.file.ms,1697467255179000000,1697467315172000000,374
jps.app.storage.content.writer.save.component.ms,1697467255179000000,1697467315172000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1697467255179000000,1697467315172000000,3
jps.global.handle.before.change.events.ms,1697467255179000000,1697467315172000000,0
jps.load.initial.state.ms,1697467255179000000,1697467315172000000,26
workspaceModel.mutableEntityStorage.entities.ms,1697467255179000000,1697467315172000000,18
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1697467255179000000,1697467315172000000,0
jps.global.handle.changed.events.ms,1697467255179000000,1697467315172000000,0
jps.app.storage.content.reader.load.component.ms,1697467255179000000,1697467315172000000,2
jps.artifact.entities.serializer.load.entities.ms,1697467255179000000,1697467315172000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1697467255179000000,1697467315172000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1697467255179000000,1697467315172000000,4
jps.global.initialize.library.bridges.after.loading.ms,1697467255179000000,1697467315172000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1697467255179000000,1697467315172000000,0
workspaceModel.global.updates.ms,1697467255179000000,1697467315172000000,0
jps.save.changed.project.entities.ms,1697467255179000000,1697467315172000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1697467255179000000,1697467315172000000,9
workspaceModel.mutableEntityStorage.add.diff.ms,1697467255179000000,1697467315172000000,22
workspaceModel.moduleManagerBridge.create.module.instance.ms,1697467255179000000,1697467315172000000,0
workspaceModel.orphan.listener.update.ms,1697467255179000000,1697467315172000000,7
jps.library.entities.serializer.save.entities.ms,1697467255179000000,1697467315172000000,0
FileNameCache.fastMisses,1697467255179000000,1697467315172000000,13391606
FileNameCache.totalMisses,1697467255179000000,1697467315172000000,495274
FileNameCache.queries,1697467255179000000,1697467315172000000,93591785
DirectByteBufferAllocator.disposed,1697467255179000000,1697467315172000000,0
FilePageCache.pageLoads,1697467255179000000,1697467315172000000,50
FilePageCache.maxRegisteredFiles,1697467255179000000,1697467315172000000,288
FilePageCache.uncachedFileAccess,1697467255179000000,1697467315172000000,9
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1697467255179000000,1697467315172000000,516448256
StreamlinedBlobStorage.recordsDeleted,1697467255179000000,1697467315172000000,0
StorageLockContext.competingThreads.avg,1697467255179000000,1697467315172000000,0.0
FilePageCache.maxCacheSizeInBytes,1697467255179000000,1697467315172000000,516448256
DirectByteBufferAllocator.reclaimed,1697467255179000000,1697467315172000000,0
StorageLockContext.competingThreads.max,1697467255179000000,1697467315172000000,0
FilePageCache.pageFastCacheHits,1697467255179000000,1697467315172000000,5919962
FilePageCache.pageHits,1697467255179000000,1697467315172000000,1202878
FilePageCache.pageLoadsAboveSizeThreshold,1697467255179000000,1697467315172000000,0
StreamlinedBlobStorage.recordsRelocated,1697467255179000000,1697467315172000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1697467255179000000,1697467315172000000,0
FilePageCache.totalPageLoadsUs,1697467255179000000,1697467315172000000,228246
StorageLockContext.competingThreads.90P,1697467255179000000,1697467315172000000,0
DirectByteBufferAllocator.hits,1697467255179000000,1697467315172000000,0
FilePageCache.capacityInBytes,1697467255179000000,1697467315172000000,524288000
StreamlinedBlobStorage.recordsAllocated,1697467255179000000,1697467315172000000,14850
DirectByteBufferAllocator.misses,1697467255179000000,1697467315172000000,50
FilePageCache.disposedBuffers,1697467255179000000,1697467315172000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1697467255179000000,1697467315172000000,221511
FilePageCache.totalPageDisposalsUs,1697467255179000000,1697467315172000000,2878
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1697467255179000000,1697467315172000000,1039500
IndexesFlusher.totalFlushesRetried,1697467315172000000,1697467375172000000,2
IndexesFlusher.totalContentionQuotaSpent,1697467315172000000,1697467375172000000,16
VFSFlusher.totalFlushesRetried,1697467315172000000,1697467375172000000,0
VFSFlusher.totalContentionQuotaSpent,1697467315172000000,1697467375172000000,0
IndexesFlusher.totalFlushingTimeUs,1697467315172000000,1697467375172000000,1869433
VFSFlusher.totalFlushes,1697467315172000000,1697467375172000000,53
VFSFlusher.totalFlushingTimeUs,1697467315172000000,1697467375172000000,1608849
IndexesFlusher.totalFlushes,1697467315172000000,1697467375172000000,70
workspaceModel.pre.handlers.ms,1697467315172000000,1697467375172000000,2
workspaceModel.init.bridges.ms,1697467315172000000,1697467375172000000,3
workspaceModel.to.snapshot.ms,1697467315172000000,1697467375172000000,1
workspaceModel.updates.precise.ms,1697467315172000000,1697467375172000000,47
workspaceModel.loading.total.ms,1697467315172000000,1697467375172000000,208
workspaceModel.update.unloaded.entities.ms,1697467315172000000,1697467375172000000,0
workspaceModel.check.recursive.update.ms,1697467315172000000,1697467375172000000,3
workspaceModel.updates.ms,1697467315172000000,1697467375172000000,230
workspaceModel.updates.count,1697467315172000000,1697467375172000000,4
workspaceModel.initializing.ms,1697467315172000000,1697467375172000000,3
workspaceModel.loading.from.cache.ms,1697467315172000000,1697467375172000000,198
workspaceModel.replace.project.model.ms,1697467315172000000,1697467375172000000,0
workspaceModel.collect.changes.ms,1697467315172000000,1697467375172000000,0
NonBlockingReadAction.failedExecutionsCount,1697467315172000000,1697467375172000000,2
FlushQueue.queueSizeAvg,1697467315172000000,1697467375172000000,34.31556503198294
FlushQueue.waitingTimeMaxNs,1697467315172000000,1697467375172000000,2852126719
FlushQueue.tasksExecuted,1697467315172000000,1697467375172000000,2345
FlushQueue.queueSizeMax,1697467315172000000,1697467375172000000,4959
FlushQueue.executionTime90PNs,1697467315172000000,1697467375172000000,3981311
AWTEventQueue.dispatchTimeTotalNS,1697467315172000000,1697467375172000000,37574709673
FlushQueue.queueSize90P,1697467315172000000,1697467375172000000,21
FlushQueue.executionTimeMaxNs,1697467315172000000,1697467375172000000,1845493759
FlushQueue.waitingTimeAvgNs,1697467315172000000,1697467375172000000,1.773767140605544E8
FlushQueue.executionTimeAvgNs,1697467315172000000,1697467375172000000,4174695.6818763325
NonBlockingReadAction.finalizedExecutionTimeUs,1697467315172000000,1697467375172000000,18113751
AWTEventQueue.dispatchTime90PNs,1697467315172000000,1697467375172000000,2023423
NonBlockingReadAction.finalizedExecutionsCount,1697467315172000000,1697467375172000000,293
AWTEventQueue.dispatchTimeMaxNs,1697467315172000000,1697467375172000000,1853882367
NonBlockingReadAction.failedExecutionTimeUs,1697467315172000000,1697467375172000000,1791152
FlushQueue.waitingTime90PNs,1697467315172000000,1697467375172000000,478150655
AWTEventQueue.dispatchTimeAvgNs,1697467315172000000,1697467375172000000,2370511.222060958
AWTEventQueue.eventsDispatched,1697467315172000000,1697467375172000000,15847
JVM.GC.collections,1697467315172000000,1697467375172000000,31
JVM.maxNativeBytes,1697467315172000000,1697467375172000000,-1
JVM.maxHeapBytes,1697467315172000000,1697467375172000000,2147483648
JVM.threadCount,1697467315172000000,1697467375172000000,98
JVM.usedHeapBytes,1697467315172000000,1697467375172000000,813242800
JVM.GC.collectionTimesMs,1697467315172000000,1697467375172000000,2132
OS.loadAverage,1697467315172000000,1697467375172000000,7.3388671875
JVM.usedNativeBytes,1697467315172000000,1697467375172000000,403527672
JVM.totalCpuTimeMs,1697467315172000000,1697467375172000000,228982
workspaceModel.mutableEntityStorage.referrers.ms,1697467315172000000,1697467375172000000,0
jps.load.project.to.empty.storage.ms,1697467315172000000,1697467375172000000,231
jps.facet.change.listener.before.change.events.ms,1697467315172000000,1697467375172000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1697467315172000000,1697467375172000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1697467315172000000,1697467375172000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1697467315172000000,1697467375172000000,26
jps.project.serializers.load.ms,1697467315172000000,1697467375172000000,205
workspaceModel.mutableEntityStorage.has.same.entities.ms,1697467315172000000,1697467375172000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1697467315172000000,1697467375172000000,2
workspaceModel.global.updates.count,1697467315172000000,1697467375172000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1697467315172000000,1697467375172000000,8037
jps.storage.jps.conf.reader.load.component.ms,1697467315172000000,1697467375172000000,74
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1697467315172000000,1697467375172000000,0
jps.apply.loaded.storage.ms,1697467315172000000,1697467375172000000,7781
workspaceModel.moduleBridge.update.option.ms,1697467315172000000,1697467375172000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1697467315172000000,1697467375172000000,0
workspaceModel.moduleBridge.before.changed.ms,1697467315172000000,1697467375172000000,0
jps.artifact.entities.serializer.save.entities.ms,1697467315172000000,1697467375172000000,0
jps.global.initialize.library.bridges.ms,1697467315172000000,1697467375172000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1697467315172000000,1697467375172000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1697467315172000000,1697467375172000000,0
jps.project.serializers.save.ms,1697467315172000000,1697467375172000000,0
jps.facet.change.listener.init.bridge.ms,1697467315172000000,1697467375172000000,0
jps.module.iml.entities.serializer.load.entities.ms,1697467315172000000,1697467375172000000,81
workspaceModel.global.apply.state.to.project.ms,1697467315172000000,1697467375172000000,47
workspaceModel.moduleManagerBridge.load.all.modules.ms,1697467315172000000,1697467375172000000,51
workspaceModel.global.apply.state.to.project.builder.ms,1697467315172000000,1697467375172000000,13
jps.global.get.library.ms,1697467315172000000,1697467375172000000,0
workspaceModel.sync.entities.ms,1697467315172000000,1697467375172000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1697467315172000000,1697467375172000000,69
workspaceModel.mutableEntityStorage.collect.changes.ms,1697467315172000000,1697467375172000000,1
jps.library.entities.serializer.load.entities.ms,1697467315172000000,1697467375172000000,0
workspaceModel.load.cache.from.file.ms,1697467315172000000,1697467375172000000,192
jps.module.iml.entities.serializer.save.entities.ms,1697467315172000000,1697467375172000000,0
jps.reload.project.entities.ms,1697467315172000000,1697467375172000000,0
jps.global.get.library.by.name.ms,1697467315172000000,1697467375172000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1697467315172000000,1697467375172000000,102
jps.facet.change.listener.process.change.events.ms,1697467315172000000,1697467375172000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1697467315172000000,1697467375172000000,873
workspaceModel.mutableEntityStorage.resolve.ms,1697467315172000000,1697467375172000000,0
jps.save.global.entities.ms,1697467315172000000,1697467375172000000,100
jps.global.get.libraries.ms,1697467315172000000,1697467375172000000,1
workspaceModel.save.cache.to.file.ms,1697467315172000000,1697467375172000000,758
jps.app.storage.content.writer.save.component.ms,1697467315172000000,1697467375172000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1697467315172000000,1697467375172000000,3
jps.global.handle.before.change.events.ms,1697467315172000000,1697467375172000000,0
jps.load.initial.state.ms,1697467315172000000,1697467375172000000,26
workspaceModel.mutableEntityStorage.entities.ms,1697467315172000000,1697467375172000000,18
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1697467315172000000,1697467375172000000,0
jps.global.handle.changed.events.ms,1697467315172000000,1697467375172000000,0
jps.app.storage.content.reader.load.component.ms,1697467315172000000,1697467375172000000,2
jps.artifact.entities.serializer.load.entities.ms,1697467315172000000,1697467375172000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1697467315172000000,1697467375172000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1697467315172000000,1697467375172000000,4
jps.global.initialize.library.bridges.after.loading.ms,1697467315172000000,1697467375172000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1697467315172000000,1697467375172000000,0
workspaceModel.global.updates.ms,1697467315172000000,1697467375172000000,0
jps.save.changed.project.entities.ms,1697467315172000000,1697467375172000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1697467315172000000,1697467375172000000,21
workspaceModel.mutableEntityStorage.add.diff.ms,1697467315172000000,1697467375172000000,27
workspaceModel.moduleManagerBridge.create.module.instance.ms,1697467315172000000,1697467375172000000,0
workspaceModel.orphan.listener.update.ms,1697467315172000000,1697467375172000000,19
jps.library.entities.serializer.save.entities.ms,1697467315172000000,1697467375172000000,0
FileNameCache.fastMisses,1697467315172000000,1697467375172000000,24422652
FileNameCache.totalMisses,1697467315172000000,1697467375172000000,1243875
FileNameCache.queries,1697467315172000000,1697467375172000000,149276263
DirectByteBufferAllocator.disposed,1697467315172000000,1697467375172000000,0
FilePageCache.pageLoads,1697467315172000000,1697467375172000000,9
FilePageCache.maxRegisteredFiles,1697467315172000000,1697467375172000000,288
FilePageCache.uncachedFileAccess,1697467315172000000,1697467375172000000,27
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1697467315172000000,1697467375172000000,516521984
StreamlinedBlobStorage.recordsDeleted,1697467315172000000,1697467375172000000,11959
StorageLockContext.competingThreads.avg,1697467315172000000,1697467375172000000,0.0
FilePageCache.maxCacheSizeInBytes,1697467315172000000,1697467375172000000,516521984
DirectByteBufferAllocator.reclaimed,1697467315172000000,1697467375172000000,0
StorageLockContext.competingThreads.max,1697467315172000000,1697467375172000000,0
FilePageCache.pageFastCacheHits,1697467315172000000,1697467375172000000,4579318
FilePageCache.pageHits,1697467315172000000,1697467375172000000,38099
FilePageCache.pageLoadsAboveSizeThreshold,1697467315172000000,1697467375172000000,0
StreamlinedBlobStorage.recordsRelocated,1697467315172000000,1697467375172000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1697467315172000000,1697467375172000000,0
FilePageCache.totalPageLoadsUs,1697467315172000000,1697467375172000000,18811
StorageLockContext.competingThreads.90P,1697467315172000000,1697467375172000000,0
DirectByteBufferAllocator.hits,1697467315172000000,1697467375172000000,0
FilePageCache.capacityInBytes,1697467315172000000,1697467375172000000,524288000
StreamlinedBlobStorage.recordsAllocated,1697467315172000000,1697467375172000000,12590
DirectByteBufferAllocator.misses,1697467315172000000,1697467375172000000,9
FilePageCache.disposedBuffers,1697467315172000000,1697467375172000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1697467315172000000,1697467375172000000,182862
FilePageCache.totalPageDisposalsUs,1697467315172000000,1697467375172000000,1750
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1697467315172000000,1697467375172000000,139842
IndexesFlusher.totalFlushesRetried,1697467375172000000,1697467435418000000,607
IndexesFlusher.totalContentionQuotaSpent,1697467375172000000,1697467435418000000,1878
VFSFlusher.totalFlushesRetried,1697467375172000000,1697467435418000000,0
VFSFlusher.totalContentionQuotaSpent,1697467375172000000,1697467435418000000,0
IndexesFlusher.totalFlushingTimeUs,1697467375172000000,1697467435418000000,5570898
VFSFlusher.totalFlushes,1697467375172000000,1697467435418000000,50
VFSFlusher.totalFlushingTimeUs,1697467375172000000,1697467435418000000,1601406
IndexesFlusher.totalFlushes,1697467375172000000,1697467435418000000,722
workspaceModel.pre.handlers.ms,1697467375172000000,1697467435418000000,2
workspaceModel.init.bridges.ms,1697467375172000000,1697467435418000000,3
workspaceModel.to.snapshot.ms,1697467375172000000,1697467435418000000,1
workspaceModel.updates.precise.ms,1697467375172000000,1697467435418000000,47
workspaceModel.loading.total.ms,1697467375172000000,1697467435418000000,208
workspaceModel.update.unloaded.entities.ms,1697467375172000000,1697467435418000000,0
workspaceModel.check.recursive.update.ms,1697467375172000000,1697467435418000000,3
workspaceModel.updates.ms,1697467375172000000,1697467435418000000,230
workspaceModel.updates.count,1697467375172000000,1697467435418000000,4
workspaceModel.initializing.ms,1697467375172000000,1697467435418000000,3
workspaceModel.loading.from.cache.ms,1697467375172000000,1697467435418000000,198
workspaceModel.replace.project.model.ms,1697467375172000000,1697467435418000000,0
workspaceModel.collect.changes.ms,1697467375172000000,1697467435418000000,0
NonBlockingReadAction.failedExecutionsCount,1697467375172000000,1697467435418000000,1810
FlushQueue.queueSizeAvg,1697467375172000000,1697467435418000000,9351.70588235294
FlushQueue.waitingTimeMaxNs,1697467375172000000,1697467435418000000,9596567551
FlushQueue.tasksExecuted,1697467375172000000,1697467435418000000,17
FlushQueue.queueSizeMax,1697467375172000000,1697467435418000000,39935
FlushQueue.executionTime90PNs,1697467375172000000,1697467435418000000,22282239
AWTEventQueue.dispatchTimeTotalNS,1697467375172000000,1697467435418000000,56834550235
FlushQueue.queueSize90P,1697467375172000000,1697467435418000000,39935
FlushQueue.executionTimeMaxNs,1697467375172000000,1697467435418000000,30146559
FlushQueue.waitingTimeAvgNs,1697467375172000000,1697467435418000000,2.262833031529412E9
FlushQueue.executionTimeAvgNs,1697467375172000000,1697467435418000000,3609135.0588235296
NonBlockingReadAction.finalizedExecutionTimeUs,1697467375172000000,1697467435418000000,33973126
AWTEventQueue.dispatchTime90PNs,1697467375172000000,1697467435418000000,62128127
NonBlockingReadAction.finalizedExecutionsCount,1697467375172000000,1697467435418000000,310
AWTEventQueue.dispatchTimeMaxNs,1697467375172000000,1697467435418000000,1300234239
NonBlockingReadAction.failedExecutionTimeUs,1697467375172000000,1697467435418000000,211235652
FlushQueue.waitingTime90PNs,1697467375172000000,1697467435418000000,9596567551
AWTEventQueue.dispatchTimeAvgNs,1697467375172000000,1697467435418000000,1.712731095652174E7
AWTEventQueue.eventsDispatched,1697467375172000000,1697467435418000000,3289
JVM.GC.collections,1697467375172000000,1697467435418000000,52
JVM.maxNativeBytes,1697467375172000000,1697467435418000000,-1
JVM.maxHeapBytes,1697467375172000000,1697467435418000000,2147483648
JVM.threadCount,1697467375172000000,1697467435418000000,85
JVM.usedHeapBytes,1697467375172000000,1697467435418000000,1109770520
JVM.GC.collectionTimesMs,1697467375172000000,1697467435418000000,2246
OS.loadAverage,1697467375172000000,1697467435418000000,9.12939453125
JVM.usedNativeBytes,1697467375172000000,1697467435418000000,409326664
JVM.totalCpuTimeMs,1697467375172000000,1697467435418000000,263447
workspaceModel.mutableEntityStorage.referrers.ms,1697467375172000000,1697467435418000000,0
jps.load.project.to.empty.storage.ms,1697467375172000000,1697467435418000000,231
jps.facet.change.listener.before.change.events.ms,1697467375172000000,1697467435418000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1697467375172000000,1697467435418000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1697467375172000000,1697467435418000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1697467375172000000,1697467435418000000,26
jps.project.serializers.load.ms,1697467375172000000,1697467435418000000,205
workspaceModel.mutableEntityStorage.has.same.entities.ms,1697467375172000000,1697467435418000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1697467375172000000,1697467435418000000,2
workspaceModel.global.updates.count,1697467375172000000,1697467435418000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1697467375172000000,1697467435418000000,8037
jps.storage.jps.conf.reader.load.component.ms,1697467375172000000,1697467435418000000,74
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1697467375172000000,1697467435418000000,0
jps.apply.loaded.storage.ms,1697467375172000000,1697467435418000000,7781
workspaceModel.moduleBridge.update.option.ms,1697467375172000000,1697467435418000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1697467375172000000,1697467435418000000,0
workspaceModel.moduleBridge.before.changed.ms,1697467375172000000,1697467435418000000,0
jps.artifact.entities.serializer.save.entities.ms,1697467375172000000,1697467435418000000,0
jps.global.initialize.library.bridges.ms,1697467375172000000,1697467435418000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1697467375172000000,1697467435418000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1697467375172000000,1697467435418000000,0
jps.project.serializers.save.ms,1697467375172000000,1697467435418000000,0
jps.facet.change.listener.init.bridge.ms,1697467375172000000,1697467435418000000,0
jps.module.iml.entities.serializer.load.entities.ms,1697467375172000000,1697467435418000000,81
workspaceModel.global.apply.state.to.project.ms,1697467375172000000,1697467435418000000,47
workspaceModel.moduleManagerBridge.load.all.modules.ms,1697467375172000000,1697467435418000000,51
workspaceModel.global.apply.state.to.project.builder.ms,1697467375172000000,1697467435418000000,13
jps.global.get.library.ms,1697467375172000000,1697467435418000000,0
workspaceModel.sync.entities.ms,1697467375172000000,1697467435418000000,0
